"Year","State","County ID","State / County Name","All Ages SAIPE Poverty Universe","All Ages in Poverty Count","All Ages in Poverty Count LB 90%","All Ages in Poverty Count UB 90%","90% Confidence Interval (All Ages in Poverty Count)","All Ages in Poverty Percent","All Ages in Poverty Percent LB 90%","All Ages in Poverty Percent UB 90%","90% Confidence Interval (All Ages in Poverty Percent)","Under Age 18 SAIPE Poverty Universe","Under Age 18 in Poverty Count","Under Age 18 in Poverty Count LB 90%","Under Age 18 in Poverty Count UB 90%","90% Confidence Interval (Under Age 18 in Poverty Count)","Under Age 18 in Poverty Percent","Under Age 18 in Poverty Percent LB 90%","Under Age 18 in Poverty Percent UB 90%","90% Confidence Interval (Under Age 18 in Poverty Percent)","Ages 5 to 17 in Families SAIPE Poverty Universe","Ages 5 to 17 in Families in Poverty Count","Ages 5 to 17 in Families in Poverty Count LB 90%","Ages 5 to 17 in Families in Poverty Count UB 90%","90% Confidence Interval (Ages 5 to 17 in Families in Poverty Count)","Ages 5 to 17 in Families in Poverty Percent","Ages 5 to 17 in Families in Poverty Percent LB 90%","Ages 5 to 17 in Families in Poverty Percent UB 90%","90% Confidence Interval (Ages 5 to 17 in Families in Poverty Percent)","Under Age 5 SAIPE Poverty Universe","Under Age 5 in Poverty Count","Under Age 5 in Poverty Count LB 90%","Under Age 5 in Poverty Count UB 90%","90% Confidence Interval (Under Age 5 in Poverty Count)","Under Age 5 in Poverty Percent","Under Age 5 in Poverty Percent LB 90%","Under Age 5 in Poverty Percent UB 90%","90% Confidence Interval (Under Age 5 in Poverty Percent)","Median Household Income in Dollars","Median Household Income in Dollars LB 90%","Median Household Income in Dollars UB 90%","90% Confidence Interval (Median Household Income in Dollars)"
"2012","06","06049","Modoc County (CA)","9,046","1,772","1,391","2,153","1,391 to 2,153","19.6","15.4","23.8","15.4 to 23.8","1,895","593","460","726","460 to 726","31.3","24.3","38.3","24.3 to 38.3","1,421","404","310","498","310 to 498","28.4","21.8","35.0","21.8 to 35.0","NA","NA","NA","NA","NA","NA","NA","NA","NA","$36,724","$33,430","$40,018","$33,430 to $40,018"
"2012","06","06051","Mono County (CA)","14,148","1,626","1,272","1,980","1,272 to 1,980","11.5","9.0","14.0","9.0 to 14.0","2,921","496","388","604","388 to 604","17.0","13.3","20.7","13.3 to 20.7","2,082","337","261","413","261 to 413","16.2","12.6","19.8","12.6 to 19.8","NA","NA","NA","NA","NA","NA","NA","NA","NA","$53,067","$48,134","$58,000","$48,134 to $58,000"
"2012","06","06053","Monterey County (CA)","407,291","73,768","67,368","80,168","67,368 to 80,168","18.1","16.5","19.7","16.5 to 19.7","111,583","30,270","27,161","33,379","27,161 to 33,379","27.1","24.3","29.9","24.3 to 29.9","77,995","20,285","18,063","22,507","18,063 to 22,507","26.0","23.2","28.8","23.2 to 28.8","NA","NA","NA","NA","NA","NA","NA","NA","NA","$56,038","$53,414","$58,662","$53,414 to $58,662"
"2012","06","06055","Napa County (CA)","134,702","13,111","10,898","15,324","10,898 to 15,324","9.7","8.1","11.3","8.1 to 11.3","30,879","4,316","3,436","5,196","3,436 to 5,196","14.0","11.2","16.8","11.2 to 16.8","22,795","2,889","2,255","3,523","2,255 to 3,523","12.7","9.9","15.5","9.9 to 15.5","NA","NA","NA","NA","NA","NA","NA","NA","NA","$65,698","$61,873","$69,523","$61,873 to $69,523"
"2012","06","06057","Nevada County (CA)","97,390","11,579","9,663","13,495","9,663 to 13,495","11.9","9.9","13.9","9.9 to 13.9","17,628","3,106","2,475","3,737","2,475 to 3,737","17.6","14.0","21.2","14.0 to 21.2","13,410","2,107","1,656","2,558","1,656 to 2,558","15.7","12.3","19.1","12.3 to 19.1","NA","NA","NA","NA","NA","NA","NA","NA","NA","$54,230","$50,116","$58,344","$50,116 to $58,344"
"2012","06","06059","Orange County (CA)","3,049,750","396,951","379,075","414,827","379,075 to 414,827","13.0","12.4","13.6","12.4 to 13.6","721,554","130,230","121,645","138,815","121,645 to 138,815","18.0","16.8","19.2","16.8 to 19.2","529,226","92,740","86,601","98,879","86,601 to 98,879","17.5","16.3","18.7","16.3 to 18.7","NA","NA","NA","NA","NA","NA","NA","NA","NA","$71,866","$71,125","$72,607","$71,125 to $72,607"
"2012","06","06061","Placer County (CA)","358,874","32,697","28,626","36,768","28,626 to 36,768","9.1","8.0","10.2","8.0 to 10.2","84,607","9,794","8,221","11,367","8,221 to 11,367","11.6","9.7","13.5","9.7 to 13.5","63,878","6,629","5,540","7,718","5,540 to 7,718","10.4","8.7","12.1","8.7 to 12.1","NA","NA","NA","NA","NA","NA","NA","NA","NA","$69,521","$67,174","$71,868","$67,174 to $71,868"
"2012","06","06063","Plumas County (CA)","19,069","2,833","2,303","3,363","2,303 to 3,363","14.9","12.1","17.7","12.1 to 17.7","3,310","777","620","934","620 to 934","23.5","18.8","28.2","18.8 to 28.2","2,437","526","415","637","415 to 637","21.6","17.0","26.2","17.0 to 26.2","NA","NA","NA","NA","NA","NA","NA","NA","NA","$46,450","$42,406","$50,494","$42,406 to $50,494"
"2012","06","06065","Riverside County (CA)","2,232,435","398,252","381,831","414,673","381,831 to 414,673","17.8","17.1","18.5","17.1 to 18.5","611,754","151,799","143,474","160,124","143,474 to 160,124","24.8","23.4","26.2","23.4 to 26.2","449,025","107,604","101,451","113,757","101,451 to 113,757","24.0","22.6","25.4","22.6 to 25.4","NA","NA","NA","NA","NA","NA","NA","NA","NA","$52,416","$51,253","$53,579","$51,253 to $53,579"
"2012","06","06067","Sacramento County (CA)","1,430,239","279,494","267,826","291,162","267,826 to 291,162","19.5","18.7","20.3","18.7 to 20.3","357,148","95,891","90,279","101,503","90,279 to 101,503","26.8","25.2","28.4","25.2 to 28.4","256,951","65,753","61,387","70,119","61,387 to 70,119","25.6","23.9","27.3","23.9 to 27.3","NA","NA","NA","NA","NA","NA","NA","NA","NA","$52,617","$51,446","$53,788","$51,446 to $53,788"
"2012","06","06069","San Benito County (CA)","56,462","7,201","5,860","8,542","5,860 to 8,542","12.8","10.4","15.2","10.4 to 15.2","15,600","2,827","2,269","3,385","2,269 to 3,385","18.1","14.5","21.7","14.5 to 21.7","11,623","1,906","1,507","2,305","1,507 to 2,305","16.4","13.0","19.8","13.0 to 19.8","NA","NA","NA","NA","NA","NA","NA","NA","NA","$60,577","$56,412","$64,742","$56,412 to $64,742"
"2012","06","06071","San Bernardino County (CA)","2,040,274","415,927","396,981","434,873","396,981 to 434,873","20.4","19.5","21.3","19.5 to 21.3","577,475","162,732","153,399","172,065","153,399 to 172,065","28.2","26.6","29.8","26.6 to 29.8","419,338","111,227","104,056","118,398","104,056 to 118,398","26.5","24.8","28.2","24.8 to 28.2","NA","NA","NA","NA","NA","NA","NA","NA","NA","$50,603","$49,687","$51,519","$49,687 to $51,519"
"2012","06","06073","San Diego County (CA)","3,086,106","465,651","445,790","485,512","445,790 to 485,512","15.1","14.5","15.7","14.5 to 15.7","716,662","142,756","133,473","152,039","133,473 to 152,039","19.9","18.6","21.2","18.6 to 21.2","508,138","100,863","93,734","107,992","93,734 to 107,992","19.8","18.4","21.2","18.4 to 21.2","NA","NA","NA","NA","NA","NA","NA","NA","NA","$60,235","$59,391","$61,079","$59,391 to $61,079"
"2012","06","06075","San Francisco County (CA)","810,697","120,702","113,150","128,254","113,150 to 128,254","14.9","14.0","15.8","14.0 to 15.8","108,765","17,679","14,977","20,381","14,977 to 20,381","16.3","13.8","18.8","13.8 to 18.8","71,729","12,334","10,362","14,306","10,362 to 14,306","17.2","14.5","19.9","14.5 to 19.9","NA","NA","NA","NA","NA","NA","NA","NA","NA","$72,093","$69,553","$74,633","$69,553 to $74,633"
"2012","06","06077","San Joaquin County (CA)","690,133","127,598","117,572","137,624","117,572 to 137,624","18.5","17.0","20.0","17.0 to 20.0","198,160","48,563","43,100","54,026","43,100 to 54,026","24.5","21.7","27.3","21.7 to 27.3","143,953","32,833","28,873","36,793","28,873 to 36,793","22.8","20.0","25.6","20.0 to 25.6","NA","NA","NA","NA","NA","NA","NA","NA","NA","$50,431","$49,225","$51,637","$49,225 to $51,637"
"2012","06","06079","San Luis Obispo County (CA)","258,127","36,010","31,845","40,175","31,845 to 40,175","14.0","12.4","15.6","12.4 to 15.6","49,353","8,239","6,773","9,705","6,773 to 9,705","16.7","13.7","19.7","13.7 to 19.7","36,107","5,400","4,295","6,505","4,295 to 6,505","15.0","11.9","18.1","11.9 to 18.1","NA","NA","NA","NA","NA","NA","NA","NA","NA","$58,427","$55,739","$61,115","$55,739 to $61,115"
"2012","06","06081","San Mateo County (CA)","732,512","61,857","55,206","68,508","55,206 to 68,508","8.4","7.5","9.3","7.5 to 9.3","158,984","17,685","15,175","20,195","15,175 to 20,195","11.1","9.5","12.7","9.5 to 12.7","113,179","11,887","10,126","13,648","10,126 to 13,648","10.5","8.9","12.1","8.9 to 12.1","NA","NA","NA","NA","NA","NA","NA","NA","NA","$81,568","$79,865","$83,271","$79,865 to $83,271"
"2012","06","06083","Santa Barbara County (CA)","413,479","67,314","61,335","73,293","61,335 to 73,293","16.3","14.9","17.7","14.9 to 17.7","95,199","20,168","17,309","23,027","17,309 to 23,027","21.2","18.2","24.2","18.2 to 24.2","67,569","13,694","11,580","15,808","11,580 to 15,808","20.3","17.2","23.4","17.2 to 23.4","NA","NA","NA","NA","NA","NA","NA","NA","NA","$60,683","$58,687","$62,679","$58,687 to $62,679"
"2012","06","06085","Santa Clara County (CA)","1,811,534","195,277","183,763","206,791","183,763 to 206,791","10.8","10.2","11.4","10.2 to 11.4","428,950","54,064","48,961","59,167","48,961 to 59,167","12.6","11.4","13.8","11.4 to 13.8","305,920","38,200","34,710","41,690","34,710 to 41,690","12.5","11.4","13.6","11.4 to 13.6","NA","NA","NA","NA","NA","NA","NA","NA","NA","$91,195","$89,948","$92,442","$89,948 to $92,442"
"2012","06","06087","Santa Cruz County (CA)","256,270","35,647","30,753","40,541","30,753 to 40,541","13.9","12.0","15.8","12.0 to 15.8","53,821","9,632","7,700","11,564","7,700 to 11,564","17.9","14.3","21.5","14.3 to 21.5","38,700","6,481","5,071","7,891","5,071 to 7,891","16.7","13.1","20.3","13.1 to 20.3","NA","NA","NA","NA","NA","NA","NA","NA","NA","$65,799","$63,306","$68,292","$63,306 to $68,292"
"2012","06","06089","Shasta County (CA)","176,033","30,171","26,193","34,149","26,193 to 34,149","17.1","14.8","19.4","14.8 to 19.4","38,002","9,835","8,110","11,560","8,110 to 11,560","25.9","21.4","30.4","21.4 to 30.4","27,738","6,961","5,671","8,251","5,671 to 8,251","25.1","20.4","29.8","20.4 to 29.8","NA","NA","NA","NA","NA","NA","NA","NA","NA","$44,477","$42,365","$46,589","$42,365 to $46,589"
"2012","06","06091","Sierra County (CA)","3,037","415","327","503","327 to 503","13.7","10.8","16.6","10.8 to 16.6","488","95","74","116","74 to 116","19.5","15.3","23.7","15.3 to 23.7","361","65","50","80","50 to 80","18.0","14.0","22.0","14.0 to 22.0","NA","NA","NA","NA","NA","NA","NA","NA","NA","$45,157","$40,690","$49,624","$40,690 to $49,624"
"2012","06","06093","Siskiyou County (CA)","43,603","9,244","7,975","10,513","7,975 to 10,513","21.2","18.3","24.1","18.3 to 24.1","8,765","2,818","2,335","3,301","2,335 to 3,301","32.2","26.7","37.7","26.7 to 37.7","6,434","1,834","1,486","2,182","1,486 to 2,182","28.5","23.1","33.9","23.1 to 33.9","NA","NA","NA","NA","NA","NA","NA","NA","NA","$36,597","$34,590","$38,604","$34,590 to $38,604"
"2012","06","06095","Solano County (CA)","409,125","58,170","53,830","62,510","53,830 to 62,510","14.2","13.1","15.3","13.1 to 15.3","97,874","18,281","16,190","20,372","16,190 to 20,372","18.7","16.6","20.8","16.6 to 20.8","71,365","11,668","10,061","13,275","10,061 to 13,275","16.3","14.0","18.6","14.0 to 18.6","NA","NA","NA","NA","NA","NA","NA","NA","NA","$61,976","$60,301","$63,651","$60,301 to $63,651"
"2012","06","06097","Sonoma County (CA)","483,266","58,592","52,230","64,954","52,230 to 64,954","12.1","10.8","13.4","10.8 to 13.4","103,486","15,771","13,418","18,124","13,418 to 18,124","15.2","12.9","17.5","12.9 to 17.5","75,647","10,319","8,522","12,116","8,522 to 12,116","13.6","11.2","16.0","11.2 to 16.0","NA","NA","NA","NA","NA","NA","NA","NA","NA","$59,855","$57,909","$61,801","$57,909 to $61,801"
"2012","06","06099","Stanislaus County (CA)","516,063","103,926","95,080","112,772","95,080 to 112,772","20.1","18.4","21.8","18.4 to 21.8","143,567","39,172","35,125","43,219","35,125 to 43,219","27.3","24.5","30.1","24.5 to 30.1","104,191","27,748","24,650","30,846","24,650 to 30,846","26.6","23.6","29.6","23.6 to 29.6","NA","NA","NA","NA","NA","NA","NA","NA","NA","$46,324","$44,503","$48,145","$44,503 to $48,145"
"2012","06","06101","Sutter County (CA)","94,216","17,710","15,427","19,993","15,427 to 19,993","18.8","16.4","21.2","16.4 to 21.2","25,280","6,099","5,076","7,122","5,076 to 7,122","24.1","20.1","28.1","20.1 to 28.1","18,468","4,254","3,495","5,013","3,495 to 5,013","23.0","18.9","27.1","18.9 to 27.1","NA","NA","NA","NA","NA","NA","NA","NA","NA","$46,524","$43,558","$49,490","$43,558 to $49,490"
"2012","06","06103","Tehama County (CA)","62,584","13,980","12,101","15,859","12,101 to 15,859","22.3","19.3","25.3","19.3 to 25.3","15,225","4,876","4,100","5,652","4,100 to 5,652","32.0","26.9","37.1","26.9 to 37.1","11,094","3,375","2,805","3,945","2,805 to 3,945","30.4","25.3","35.5","25.3 to 35.5","NA","NA","NA","NA","NA","NA","NA","NA","NA","$38,577","$35,698","$41,456","$35,698 to $41,456"
"2012","06","06105","Trinity County (CA)","13,276","2,887","2,321","3,453","2,321 to 3,453","21.7","17.4","26.0","17.4 to 26.0","2,304","786","619","953","619 to 953","34.1","26.9","41.3","26.9 to 41.3","1,703","543","423","663","423 to 663","31.9","24.9","38.9","24.9 to 38.9","NA","NA","NA","NA","NA","NA","NA","NA","NA","$35,162","$31,810","$38,514","$31,810 to $38,514"
"2012","06","06107","Tulare County (CA)","447,019","132,911","125,323","140,499","125,323 to 140,499","29.7","28.0","31.4","28.0 to 31.4","143,685","58,138","54,395","61,881","54,395 to 61,881","40.5","37.9","43.1","37.9 to 43.1","102,157","41,590","38,826","44,354","38,826 to 44,354","40.7","38.0","43.4","38.0 to 43.4","NA","NA","NA","NA","NA","NA","NA","NA","NA","$40,197","$38,691","$41,703","$38,691 to $41,703"
"2012","06","06109","Tuolumne County (CA)","50,156","7,438","6,121","8,755","6,121 to 8,755","14.8","12.2","17.4","12.2 to 17.4","8,958","1,865","1,450","2,280","1,450 to 2,280","20.8","16.2","25.4","16.2 to 25.4","6,742","1,246","955","1,537","955 to 1,537","18.5","14.2","22.8","14.2 to 22.8","NA","NA","NA","NA","NA","NA","NA","NA","NA","$46,624","$43,199","$50,049","$43,199 to $50,049"
"2012","06","06111","Ventura County (CA)","824,600","96,062","87,858","104,266","87,858 to 104,266","11.6","10.6","12.6","10.6 to 12.6","204,377","36,174","32,250","40,098","32,250 to 40,098","17.7","15.8","19.6","15.8 to 19.6","150,098","23,616","20,400","26,832","20,400 to 26,832","15.7","13.6","17.8","13.6 to 17.8","NA","NA","NA","NA","NA","NA","NA","NA","NA","$71,043","$69,429","$72,657","$69,429 to $72,657"
"2012","06","06113","Yolo County (CA)","197,701","33,838","30,086","37,590","30,086 to 37,590","17.1","15.2","19.0","15.2 to 19.0","44,504","7,829","6,320","9,338","6,320 to 9,338","17.6","14.2","21.0","14.2 to 21.0","32,381","5,448","4,396","6,500","4,396 to 6,500","16.8","13.6","20.0","13.6 to 20.0","NA","NA","NA","NA","NA","NA","NA","NA","NA","$51,040","$48,446","$53,634","$48,446 to $53,634"
"2012","06","06115","Yuba County (CA)","71,760","16,075","13,960","18,190","13,960 to 18,190","22.4","19.5","25.3","19.5 to 25.3","20,376","6,243","5,240","7,246","5,240 to 7,246","30.6","25.7","35.5","25.7 to 35.5","14,307","4,228","3,508","4,948","3,508 to 4,948","29.6","24.6","34.6","24.6 to 34.6","NA","NA","NA","NA","NA","NA","NA","NA","NA","$41,599","$38,915","$44,283","$38,915 to $44,283"
"2013","00","00000","United States","308,196,783","48,810,868","48,554,692","49,067,044","48,554,692 to 49,067,044","15.8","15.7","15.9","15.7 to 15.9","72,382,173","16,086,960","15,948,844","16,225,076","15,948,844 to 16,225,076","22.2","22.0","22.4","22.0 to 22.4","52,605,987","10,958,232","10,860,529","11,055,935","10,860,529 to 11,055,935","20.8","20.6","21.0","20.6 to 21.0","19,438,875","4,811,689","4,759,374","4,864,004","4,759,374 to 4,864,004","24.8","24.5","25.1","24.5 to 25.1","$52,250","$52,185","$52,315","$52,185 to $52,315"
"2013","06","06000","California","37,593,095","6,328,064","6,276,939","6,379,189","6,276,939 to 6,379,189","16.8","16.7","16.9","16.7 to 16.9","9,030,489","2,119,056","2,090,844","2,147,268","2,090,844 to 2,147,268","23.5","23.2","23.8","23.2 to 23.8","6,533,698","1,468,727","1,443,932","1,493,522","1,443,932 to 1,493,522","22.5","22.1","22.9","22.1 to 22.9","2,452,063","607,880","594,445","621,315","594,445 to 621,315","24.8","24.3","25.3","24.3 to 25.3","$60,185","$59,931","$60,439","$59,931 to $60,439"
"2013","06","06001","Alameda County (CA)","1,549,789","201,303","189,228","213,378","189,228 to 213,378","13.0","12.2","13.8","12.2 to 13.8","339,071","52,179","47,057","57,301","47,057 to 57,301","15.4","13.9","16.9","13.9 to 16.9","242,626","37,025","33,128","40,922","33,128 to 40,922","15.3","13.7","16.9","13.7 to 16.9","NA","NA","NA","NA","NA","NA","NA","NA","NA","$72,128","$70,566","$73,690","$70,566 to $73,690"
"2013","06","06003","Alpine County (CA)","1,155","227","178","276","178 to 276","19.7","15.5","23.9","15.5 to 23.9","238","76","59","93","59 to 93","31.9","24.7","39.1","24.7 to 39.1","202","48","36","60","36 to 60","23.8","17.7","29.9","17.7 to 29.9","NA","NA","NA","NA","NA","NA","NA","NA","NA","$49,392","$44,466","$54,318","$44,466 to $54,318"
"2013","06","06005","Amador County (CA)","33,247","4,746","3,876","5,616","3,876 to 5,616","14.3","11.7","16.9","11.7 to 16.9","5,585","1,235","1,013","1,457","1,013 to 1,457","22.1","18.1","26.1","18.1 to 26.1","4,257","841","667","1,015","667 to 1,015","19.8","15.7","23.9","15.7 to 23.9","NA","NA","NA","NA","NA","NA","NA","NA","NA","$52,357","$47,826","$56,888","$47,826 to $56,888"
"2013","06","06007","Butte County (CA)","217,405","46,621","42,225","51,017","42,225 to 51,017","21.4","19.4","23.4","19.4 to 23.4","44,365","11,074","9,172","12,976","9,172 to 12,976","25.0","20.7","29.3","20.7 to 29.3","32,297","7,246","5,909","8,583","5,909 to 8,583","22.4","18.3","26.5","18.3 to 26.5","NA","NA","NA","NA","NA","NA","NA","NA","NA","$42,395","$40,338","$44,452","$40,338 to $44,452"
"2013","06","06009","Calaveras County (CA)","43,979","6,617","5,453","7,781","5,453 to 7,781","15.0","12.4","17.6","12.4 to 17.6","7,765","1,689","1,338","2,040","1,338 to 2,040","21.8","17.3","26.3","17.3 to 26.3","6,042","1,194","928","1,460","928 to 1,460","19.8","15.4","24.2","15.4 to 24.2","NA","NA","NA","NA","NA","NA","NA","NA","NA","$52,598","$48,423","$56,773","$48,423 to $56,773"
"2013","06","06011","Colusa County (CA)","21,117","2,749","2,155","3,343","2,155 to 3,343","13.0","10.2","15.8","10.2 to 15.8","5,943","1,190","925","1,455","925 to 1,455","20.0","15.5","24.5","15.5 to 24.5","4,340","837","628","1,046","628 to 1,046","19.3","14.5","24.1","14.5 to 24.1","NA","NA","NA","NA","NA","NA","NA","NA","NA","$48,897","$44,917","$52,877","$44,917 to $52,877"
"2013","06","06013","Contra Costa County (CA)","1,084,752","116,977","108,232","125,722","108,232 to 125,722","10.8","10.0","11.6","10.0 to 11.6","257,797","34,435","30,283","38,587","30,283 to 38,587","13.4","11.8","15.0","11.8 to 15.0","192,900","24,490","21,266","27,714","21,266 to 27,714","12.7","11.0","14.4","11.0 to 14.4","NA","NA","NA","NA","NA","NA","NA","NA","NA","$78,909","$76,035","$81,783","$76,035 to $81,783"
"2013","06","06015","Del Norte County (CA)","24,433","5,794","4,637","6,951","4,637 to 6,951","23.7","19.0","28.4","19.0 to 28.4","5,764","1,880","1,489","2,271","1,489 to 2,271","32.6","25.8","39.4","25.8 to 39.4","4,121","1,241","939","1,543","939 to 1,543","30.1","22.8","37.4","22.8 to 37.4","NA","NA","NA","NA","NA","NA","NA","NA","NA","$38,663","$35,002","$42,324","$35,002 to $42,324"
"2013","06","06017","El Dorado County (CA)","180,428","20,575","17,871","23,279","17,871 to 23,279","11.4","9.9","12.9","9.9 to 12.9","38,289","5,285","4,396","6,174","4,396 to 6,174","13.8","11.5","16.1","11.5 to 16.1","29,892","3,549","2,844","4,254","2,844 to 4,254","11.9","9.5","14.3","9.5 to 14.3","NA","NA","NA","NA","NA","NA","NA","NA","NA","$63,002","$59,034","$66,970","$59,034 to $66,970"
"2013","06","06019","Fresno County (CA)","938,786","268,773","257,722","279,824","257,722 to 279,824","28.6","27.4","29.8","27.4 to 29.8","274,649","115,339","109,983","120,695","109,983 to 120,695","42.0","40.1","43.9","40.1 to 43.9","195,111","77,294","72,978","81,610","72,978 to 81,610","39.6","37.4","41.8","37.4 to 41.8","NA","NA","NA","NA","NA","NA","NA","NA","NA","$43,741","$42,488","$44,994","$42,488 to $44,994"
"2013","06","06021","Glenn County (CA)","27,574","5,253","4,271","6,235","4,271 to 6,235","19.1","15.5","22.7","15.5 to 22.7","7,487","2,131","1,710","2,552","1,710 to 2,552","28.5","22.9","34.1","22.9 to 34.1","5,429","1,490","1,169","1,811","1,169 to 1,811","27.4","21.5","33.3","21.5 to 33.3","NA","NA","NA","NA","NA","NA","NA","NA","NA","$42,129","$38,013","$46,245","$38,013 to $46,245"
"2013","06","06023","Humboldt County (CA)","130,891","28,159","25,393","30,925","25,393 to 30,925","21.5","19.4","23.6","19.4 to 23.6","25,567","6,550","5,508","7,592","5,508 to 7,592","25.6","21.5","29.7","21.5 to 29.7","18,322","4,081","3,239","4,923","3,239 to 4,923","22.3","17.7","26.9","17.7 to 26.9","NA","NA","NA","NA","NA","NA","NA","NA","NA","$40,882","$37,962","$43,802","$37,962 to $43,802"
"2013","06","06025","Imperial County (CA)","167,942","38,067","32,690","43,444","32,690 to 43,444","22.7","19.5","25.9","19.5 to 25.9","50,509","15,594","12,923","18,265","12,923 to 18,265","30.9","25.6","36.2","25.6 to 36.2","35,823","11,280","9,237","13,323","9,237 to 13,323","31.5","25.8","37.2","25.8 to 37.2","NA","NA","NA","NA","NA","NA","NA","NA","NA","$40,106","$37,354","$42,858","$37,354 to $42,858"
"2013","06","06027","Inyo County (CA)","18,134","2,839","2,379","3,299","2,379 to 3,299","15.7","13.2","18.2","13.2 to 18.2","3,866","894","719","1,069","719 to 1,069","23.1","18.6","27.6","18.6 to 27.6","2,749","594","455","733","455 to 733","21.6","16.6","26.6","16.6 to 26.6","NA","NA","NA","NA","NA","NA","NA","NA","NA","$45,784","$41,900","$49,668","$41,900 to $49,668"
"2013","06","06029","Kern County (CA)","833,081","189,029","176,703","201,355","176,703 to 201,355","22.7","21.2","24.2","21.2 to 24.2","252,800","77,009","70,437","83,581","70,437 to 83,581","30.5","27.9","33.1","27.9 to 33.1","180,134","52,927","48,232","57,622","48,232 to 57,622","29.4","26.8","32.0","26.8 to 32.0","NA","NA","NA","NA","NA","NA","NA","NA","NA","$46,688","$44,658","$48,718","$44,658 to $48,718"
